NOR2_X2	U222	9.247561	5.332437
XNOR2_X2	U221	9.018659	8.029982
NOR2_X2	U220	9.210422	5.475519
XNOR2_X2	U219	9.806125	8.602310
NOR2_X2	U218	7.182608	4.250448
NAND2_X2	U217	6.796168	3.347579
MUX2_X2	U216	5.242384	7.034521
NAND2_X2	U215	4.842924	7.349364
NAND2_X2	U214	6.063431	3.629174
OAI21_X2	U213	5.326614	4.640862
INV_X4	U212	5.548995	5.004793
NAND3_X2	U211	4.638493	6.848554
AOI21_X2	U210	5.694810	4.548663
OAI21_X2	U209	6.138484	6.223295
NAND2_X2	U208	5.868774	5.392289
NOR2_X2	U207	6.610077	5.676100
NOR2_X4	U206	6.752940	6.656804
INV_X4	U205	4.403105	7.492408
INV_X4	U204	4.800317	7.626838
NAND2_X2	U203	4.950922	5.609726
NAND2_X2	U202	4.939403	6.801372
NAND2_X2	U201	4.242855	3.479539
NAND3_X2	U200	4.696939	5.144793
INV_X4	U199	5.187499	5.411277
NOR2_X2	U198	3.402382	3.928326
NAND2_X2	U197	4.730167	5.579804
AOI21_X4	U196	4.773340	6.410159
INV_X4	U195	4.433622	6.986730
OAI22_X2	U194	5.506367	9.160517
INV_X4	U193	3.821200	6.535380
XNOR2_X2	U192	3.982704	6.490821
INV_X4	U191	4.212328	6.421817
INV_X4	U190	7.308167	9.625000
INV_X4	U189	6.804156	10.208333
INV_X32	U188	6.736062	6.705705
OAI21_X4	U187	5.577002	6.547457
INV_X4	U186	5.099803	6.158544
NOR2_X4	U185	6.759896	6.389337
NAND2_X4	U184	4.134578	6.365347
CLKBUF_X2	U183	7.812179	10.791667
CLKBUF_X2	U182	8.316190	9.041667
CLKBUF_X2	U181	8.820202	8.458333
CLKBUF_X2	U180	9.324213	7.875000
INV_X4	U179	7.682754	7.246783
INV_X8	U178	7.809030	4.881725
NOR3_X2	U177	4.427675	7.221568
NOR2_X2	U176	6.461198	6.467281
INV_X4	U175	4.093177	7.335345
NOR2_X2	U174	3.930513	5.704751
NOR3_X1	U173	5.953392	8.600149
NOR2_X1	U172	5.570235	9.445407
NAND3_X2	U171	3.751582	6.144800
AOI21_X1	U170	5.699898	8.884467
NAND3_X2	U169	4.648748	4.889159
NOR2_X2	U168	7.370964	9.490175
NAND2_X2	U167	6.480095	2.786707
NOR2_X2	U166	4.077825	7.369402
NOR2_X2	U165	4.129201	7.131238
NOR2_X2	U164	4.460425	7.283212
AOI21_X4	U163	4.773294	6.432275
NOR2_X2	U162	5.666573	5.219992
NAND2_X4	U161	5.704964	6.724683
NAND2_X4	U160	3.913817	6.777789
NAND2_X4	U159	4.134897	6.210537
OAI21_X2	U158	5.786735	5.465757
INV_X16	U157	4.071674	6.987397
NAND2_X4	U156	4.545762	6.749619
INV_X32	U155	4.913406	7.312069
NAND2_X4	U154	4.292462	7.414011
INV_X8	U153	4.314681	7.198864
NOR3_X4	U152	3.656742	5.902695
NAND3_X2	U151	5.887549	7.421390
XNOR2_X2	U150	4.072945	6.205173
NAND3_X4	U149	3.534687	6.781749
NAND2_X1	U148	4.097720	7.079152
INV_X32	U147	3.463125	6.474085
NAND3_X4	U146	3.311413	6.721203
NAND3_X4	U145	3.213672	6.728415
NAND2_X4	U144	3.815007	7.313544
INV_X8	U143	3.528833	7.070075
NAND3_X4	U142	3.242660	6.826607
INV_X2	U141	4.246470	6.803517
AOI21_X2	U140	4.158595	6.922435
NOR4_X2	U139	5.158896	5.233450
NAND2_X4	U138	3.906774	6.331069
INV_X32	U137	2.948854	6.549812
AOI22_X4	U136	3.580902	5.836792
NAND2_X4	U135	4.232167	6.104866
NAND2_X2	U134	2.779425	6.811043
NOR3_X4	U133	3.914933	7.464041
INV_X4	U132	4.819637	5.436029
NAND3_X2	U131	4.755550	5.293825
NAND2_X4	U130	4.374836	5.882101
INV_X32	U129	4.467914	7.116662
AOI211_X4	U128	3.878184	6.568208
OAI21_X4	U127	3.507327	5.801102
OAI21_X4	U126	3.071954	6.565494
OAI21_X4	U125	3.444884	5.784080
AOI21_X4	U124	4.757980	6.396012
AOI21_X4	U123	4.740751	6.427378
NAND3_X2	U122	5.568277	7.319742
NAND2_X1	U121	4.773544	4.576981
INV_X32	U120	6.641243	6.526098
INV_X32	U119	6.603958	6.628871
INV_X2	U118	4.430422	2.444579
MUX2_X2	U117	4.501593	7.443823
INV_X32	U116	2.607831	6.688438
NAND2_X1	U115	6.237814	6.001727
OAI21_X4	U114	5.036015	7.189728
NAND3_X2	U113	6.755921	6.918415
INV_X16	U112	3.630046	6.135053
NAND2_X1	U111	4.304646	6.902455
AND2_X4	U110	4.273589	5.936599
NAND2_X4	U109	4.932079	6.685799
NOR2_X2	U108	3.303211	6.708607
INV_X32	U107	2.705872	6.687032
INV_X16	U106	7.492685	7.612266
NAND2_X4	U105	5.307530	7.185790
NAND2_X2	U104	5.228157	7.857128
AOI21_X4	U103	3.598630	6.715432
NAND2_X2	U102	4.215787	7.002058
INV_X4	U101	5.669813	10.367906
NOR2_X4	U100	5.032646	8.546895
INV_X4	U99	5.366590	3.679242
AND2_X2	U98	5.531742	6.232858
NAND2_X2	U97	4.710329	4.464806
NAND2_X2	U96	4.259976	5.896197
NAND2_X4	U95	5.656462	5.135004
XNOR2_X2	U94	4.064864	7.008697
NOR2_X2	U93	6.576129	9.278068
NAND2_X2	U92	4.187891	6.260403
NAND2_X4	U91	4.259269	6.111185
NAND2_X4	U90	4.694483	5.636512
INV_X2	U89	3.854534	6.374076
INV_X4	U88	3.859308	6.315880
NAND2_X4	U87	5.354291	6.164493
NAND2_X1	U86	5.212373	5.673942
AND2_X2	U85	5.839831	6.402771
AND2_X2	U84	5.954607	6.167848
AND2_X2	U83	6.159695	6.233405
INV_X2	U82	5.724916	5.602293
INV_X1	U81	5.663097	5.738829
NAND2_X4	U80	5.837753	3.895314
AOI21_X2	U79	3.431429	6.739068
output	S9	0.504012	14.000000
output	S8	1.512035	14.000000
output	S7	2.520058	14.000000
output	S6	3.528081	14.000000
output	S5	4.536104	14.000000
output	S4	5.544127	14.000000
output	S51	6.552150	14.000000
output	S49	7.560173	14.000000
output	S47	8.568196	14.000000
output	S45	9.576219	14.000000
output	S43	10.584242	14.000000
output	S41	11.592265	14.000000
output	S39	12.600288	14.000000
output	S37	0.468011	0.000000
output	S35	1.404032	0.000000
output	S33	2.340054	0.000000
output	S31	3.276075	0.000000
output	S29	4.212096	0.000000
output	S27	5.148118	0.000000
output	S25	6.084139	0.000000
output	S23	7.020161	0.000000
output	S21	7.956182	0.000000
output	S19	8.892204	0.000000
output	S17	9.828225	0.000000
output	S15	10.764246	0.000000
output	S13	11.700268	0.000000
output	S11	12.636289	0.000000
input	S50	0.000000	0.583333
input	S48	0.000000	1.750000
input	S46	0.000000	2.916667
input	S44	0.000000	4.083333
input	S42	0.000000	5.250000
input	S40	0.000000	6.416667
input	S38	0.000000	7.583333
input	S36	0.000000	8.750000
input	S34	0.000000	9.916667
input	S32	0.000000	11.083333
input	S30	0.000000	12.250000
input	S28	0.000000	13.416667
input	S26	13.104300	0.583333
input	S24	13.104300	1.750000
input	S22	13.104300	2.916667
input	S20	13.104300	4.083333
input	S18	13.104300	5.250000
input	S16	13.104300	6.416667
input	S14	13.104300	7.583333
input	S12	13.104300	8.750000
input	S10	13.104300	9.916667
input	S3	13.104300	11.083333
input	S2	13.104300	12.250000
input	S1	13.104300	13.416667
