XNOR2_X2	U92	3.919573	3.754318
XNOR2_X2	U91	3.772581	3.620416
XOR2_X2	U90	3.639090	4.050637
XNOR2_X2	U89	1.877345	2.670242
NOR3_X4	U88	3.820781	5.659527
XNOR2_X2	U87	4.121827	6.711166
NOR2_X4	U86	3.593599	5.590569
NOR2_X2	U85	4.811672	4.350610
NAND2_X4	U84	2.826085	5.063025
NOR3_X4	U83	2.749474	4.170812
NAND3_X2	U82	3.712864	5.078671
NAND2_X2	U81	3.866926	4.774720
NAND2_X2	U80	3.881802	4.975947
NAND2_X2	U79	3.803953	5.121672
NAND2_X4	U78	4.504745	4.931944
NAND3_X4	U77	2.946107	4.981869
NAND3_X4	U76	2.978562	4.991720
NAND3_X4	U75	3.759432	4.816350
NAND3_X4	U74	3.745318	5.088522
NAND3_X4	U73	3.592275	4.875849
NOR3_X4	U72	3.457712	5.355172
INV_X4	U71	2.004762	3.839916
NAND3_X2	U70	2.702189	4.074130
INV_X4	U69	3.168580	4.810451
NOR2_X4	U68	3.248589	4.976228
AOI22_X4	U67	3.634289	4.973273
INV_X4	U66	6.364060	3.130348
AOI21_X2	U65	3.950119	4.627363
INV_X4	U64	1.648870	7.412347
NAND2_X2	U63	4.777883	3.915134
NAND2_X2	U62	3.297740	5.569139
AOI21_X2	U61	3.466466	5.379934
XNOR2_X2	U60	4.972565	6.763297
INV_X8	U59	3.409882	5.003963
NAND3_X2	U58	4.200649	5.623230
NAND2_X2	U57	4.581605	4.541937
OAI21_X2	U56	3.900224	5.129549
XNOR2_X2	U55	3.306258	6.427528
INV_X32	U54	3.030941	4.673285
NAND2_X2	U53	3.344063	5.049856
INV_X32	U52	2.902846	4.338125
NAND2_X4	U51	3.269875	4.959209
NAND2_X4	U50	4.389520	5.044071
NAND2_X4	U49	4.393536	4.613227
OAI22_X4	U48	3.529284	4.676313
INV_X4	U47	3.400192	4.866749
NAND2_X4	U46	3.655613	4.631120
INV_X4	U45	3.851638	5.493234
NOR4_X4	U44	3.485084	5.056862
OAI21_X2	U43	3.474577	5.303171
OAI21_X2	U42	2.983717	6.349962
INV_X32	U41	3.511254	4.908427
NAND2_X4	U40	2.967733	5.299897
XNOR2_X1	U39	4.935309	3.287538
NOR3_X4	U38	3.846961	4.626548
INV_X16	U37	3.207074	4.942490
INV_X16	U36	3.143291	4.944014
output	S11	1.097250	9.800000
output	S27	3.291750	9.800000
output	S25	5.486250	9.800000
output	S23	7.680750	9.800000
output	S21	0.877800	0.000000
output	S19	2.633400	0.000000
output	S17	4.389000	0.000000
output	S15	6.144600	0.000000
output	S13	7.900200	0.000000
input	S26	0.000000	0.544444
input	S24	0.000000	1.633333
input	S22	0.000000	2.722222
input	S20	0.000000	3.811111
input	S18	0.000000	4.900000
input	S16	0.000000	5.988889
input	S14	0.000000	7.077778
input	S12	0.000000	8.166667
input	S10	0.000000	9.255556
input	S9	8.778000	0.544444
input	S8	8.778000	1.633333
input	S7	8.778000	2.722222
input	S6	8.778000	3.811111
input	S5	8.778000	4.900000
input	S4	8.778000	5.988889
input	S3	8.778000	7.077778
input	S2	8.778000	8.166667
input	S1	8.778000	9.255556
