OAI21_X2	U379	7.870087	8.177129
NAND2_X2	U378	9.610707	5.480844
NAND4_X2	U377	10.592263	9.115171
INV_X4	U376	9.795744	7.210077
INV_X4	U375	11.899771	11.043101
NAND2_X2	U374	12.135077	10.453769
NAND2_X2	U373	11.008166	7.777942
INV_X4	U372	14.593237	12.173209
NAND2_X2	U371	10.488159	8.123512
NAND2_X2	U370	11.868078	10.694248
NAND2_X2	U369	8.617679	14.571741
NAND2_X2	U368	8.555858	14.874773
NAND2_X2	U367	7.675238	14.933305
INV_X4	U366	7.187386	10.234929
NAND2_X2	U365	8.803263	11.996665
INV_X4	U364	8.320187	10.482666
NAND2_X2	U363	11.651289	11.130937
INV_X4	U362	3.177979	15.808543
NAND2_X2	U361	12.655545	10.123186
INV_X4	U360	11.435240	5.427041
NOR2_X2	U359	7.702282	13.596948
NAND2_X2	U358	8.444308	7.919970
NOR2_X2	U357	7.473313	13.464962
NAND2_X2	U356	8.367985	7.392024
NOR2_X2	U355	7.244343	13.332975
NAND2_X2	U354	8.291662	6.864078
NOR2_X2	U353	7.015374	13.200989
NAND2_X2	U352	8.215339	6.336132
NOR2_X2	U351	9.059458	13.020751
NAND2_X2	U350	13.070471	10.926988
NAND2_X2	U349	11.180108	10.884751
INV_X4	U348	12.346961	9.855527
NAND2_X2	U347	14.759729	8.253805
INV_X4	U346	7.939029	9.840072
NAND3_X2	U345	10.705535	8.977066
INV_X4	U344	6.345827	10.350937
AOI21_X4	U343	9.471113	10.077774
INV_X4	U342	4.735556	10.301850
NOR2_X4	U341	10.846154	10.431510
NAND3_X1	U340	11.120745	9.263714
NAND3_X1	U339	12.420883	11.944605
NOR3_X1	U338	8.618181	5.170648
NAND2_X4	U337	11.283817	10.339648
NAND2_X4	U336	10.570507	10.242142
NOR2_X2	U335	7.955261	10.469297
OAI21_X1	U334	9.401566	9.894578
NAND3_X2	U333	5.807243	13.724880
OAI21_X1	U332	7.891170	8.353816
NAND2_X1	U331	13.729279	12.912235
NOR2_X4	U330	8.659517	10.427999
NAND4_X2	U329	10.883580	10.349442
NOR2_X1	U328	6.355957	13.105975
INV_X8	U327	8.120836	10.100046
NOR2_X2	U326	12.214357	9.274583
NAND2_X4	U325	10.894276	10.252953
NOR2_X4	U324	11.744990	9.394754
NAND2_X4	U323	10.727172	10.275181
NOR2_X4	U322	10.725045	9.734630
INV_X2	U321	10.245270	7.721193
NAND3_X2	U320	10.418607	10.019636
INV_X4	U319	10.663632	9.444182
CLKBUF_X2	U318	0.209889	9.618519
CLKBUF_X2	U317	9.444987	0.544444
INV_X2	U316	9.949628	3.471123
INV_X2	U315	6.024257	1.735562
NAND3_X2	U314	5.426426	13.731174
NAND3_X2	U313	11.098287	10.402082
INV_X4	U312	9.629190	9.725284
INV_X4	U311	11.083436	10.447573
INV_X4	U310	8.669556	9.422141
INV_X4	U309	11.429644	10.383923
NAND2_X2	U308	9.505291	7.490696
NAND2_X1	U307	8.853075	11.538022
NAND2_X2	U306	6.649705	10.934066
NAND2_X4	U305	10.820778	10.171973
INV_X1	U304	8.004066	11.337790
INV_X8	U303	9.150594	10.885547
NAND2_X4	U302	5.258419	10.461955
NAND2_X2	U301	11.623154	9.537225
INV_X1	U300	8.053064	11.104376
NAND2_X2	U299	9.189155	7.284212
INV_X32	U298	10.945423	7.529743
NOR2_X4	U297	8.177945	9.618296
NAND2_X4	U296	9.973395	9.903569
NAND2_X4	U295	11.415896	10.628690
INV_X4	U294	9.961617	9.447301
NAND2_X2	U293	11.141012	9.884002
NAND2_X4	U292	5.179164	10.032799
NAND2_X4	U291	9.426389	9.084952
INV_X16	U290	11.433999	10.610049
NOR4_X1	U289	9.330465	6.104741
NOR4_X1	U288	10.729723	6.104741
NOR2_X4	U287	12.008379	10.497122
INV_X32	U286	11.654008	10.287386
INV_X16	U285	11.789446	10.315470
NOR2_X4	U284	11.676083	10.458310
NOR2_X4	U283	11.350648	10.393448
NAND2_X4	U282	12.848570	8.535266
INV_X8	U281	12.276251	10.659900
INV_X32	U280	11.000867	10.279831
OAI211_X4	U279	9.484871	9.717303
NAND2_X4	U278	9.847618	9.401056
NOR3_X2	U277	9.039622	10.370458
OAI211_X4	U276	9.497575	9.282639
NAND3_X2	U275	9.844736	8.523884
NOR2_X4	U274	8.180486	9.531363
OAI211_X4	U273	10.577684	11.131346
INV_X16	U272	11.633351	10.606708
INV_X4	U271	11.450122	10.063222
NOR2_X4	U270	12.005068	10.302358
NOR2_X4	U269	12.032898	10.285793
INV_X32	U268	12.078917	10.164614
NAND2_X2	U267	11.575471	10.428199
INV_X4	U266	10.341170	8.928310
NOR2_X4	U265	11.316749	10.518530
NOR2_X4	U264	11.861605	10.441572
NAND2_X2	U263	10.549950	10.061897
NAND2_X4	U262	9.058286	9.457482
NOR2_X4	U261	9.426377	11.384919
NAND2_X4	U260	9.794992	9.628033
NAND2_X2	U259	9.586749	10.313569
NAND3_X1	U258	9.519890	9.625319
INV_X4	U257	9.538878	9.927754
NAND3_X2	U256	9.196125	9.556042
INV_X4	U255	8.960555	9.206298
NAND2_X4	U254	7.256367	6.414330
INV_X4	U253	13.253469	7.285932
NOR2_X4	U252	11.567528	10.504088
NOR2_X4	U251	12.112385	10.427131
NAND2_X2	U250	11.803845	9.989690
AOI21_X4	U249	11.663871	11.979051
INV_X32	U248	11.125661	10.410446
NAND2_X2	U247	11.347507	10.377448
NOR2_X4	U246	12.097017	10.474540
INV_X4	U245	11.727008	10.226739
OAI21_X4	U244	8.724985	8.856554
NOR2_X4	U243	10.556362	9.831579
NOR2_X4	U242	10.320322	11.079656
NOR2_X4	U241	9.566140	9.741327
NAND2_X4	U240	9.824569	9.080106
NOR2_X1	U239	8.247455	4.941303
NAND2_X4	U238	9.778527	6.391866
NAND2_X4	U237	9.927782	7.736991
INV_X4	U236	13.728312	12.680939
OAI21_X4	U235	8.334010	10.015930
INV_X32	U234	10.693186	8.906501
INV_X16	U233	10.496648	10.354788
OAI21_X4	U232	8.911993	9.932247
NAND3_X2	U231	9.526142	9.919012
NAND3_X2	U230	9.793679	9.646106
OAI211_X4	U229	8.843416	9.453609
INV_X8	U228	11.038472	7.488479
NAND2_X4	U227	10.508507	8.818649
INV_X4	U226	8.394717	7.109080
INV_X4	U225	6.365082	6.478214
NOR2_X2	U224	12.495288	7.652465
NAND2_X1	U223	12.096914	11.234375
NOR3_X4	U222	11.383914	7.277089
NAND2_X2	U221	8.509195	3.961949
OAI21_X4	U220	8.933438	6.407263
NAND3_X2	U219	8.608771	10.496080
INV_X16	U218	10.671448	11.104971
INV_X16	U217	7.295854	11.149064
NOR2_X4	U216	11.356998	9.978938
NAND2_X4	U215	11.519876	9.736816
NAND2_X4	U214	11.070184	10.269350
NAND2_X4	U213	10.581663	7.409696
NAND2_X1	U212	6.700064	14.563699
INV_X2	U211	7.579905	13.727550
INV_X8	U210	10.732453	8.334147
NAND2_X4	U209	10.666824	10.036901
NOR2_X1	U208	10.845802	9.569403
NOR2_X4	U207	8.396508	9.901105
OAI21_X1	U206	9.044883	10.163415
OR3_X2	U205	8.785245	10.475033
INV_X16	U204	7.229857	11.112149
NAND2_X2	U203	9.853894	9.944668
NAND2_X4	U202	9.048491	10.540585
INV_X4	U201	9.595747	10.230020
NAND3_X2	U200	10.307661	10.188983
NAND2_X4	U199	10.837352	10.128068
NAND3_X2	U198	10.428148	10.175216
INV_X32	U197	11.400940	10.475532
AOI21_X4	U196	10.839436	10.122517
NOR2_X4	U195	11.684470	9.913413
NAND3_X2	U194	10.037672	10.849304
OAI21_X2	U193	7.669295	12.926128
NAND3_X4	U192	11.139015	8.141965
NAND3_X2	U191	11.731623	9.037851
NAND2_X4	U190	12.277516	8.508996
NAND2_X2	U189	6.780225	8.593395
OAI21_X4	U188	10.330184	8.991628
NAND2_X4	U187	9.410450	8.897127
INV_X4	U186	12.858256	8.476349
NOR2_X4	U185	11.667316	9.691405
NOR2_X1	U184	7.447577	10.985121
NAND2_X4	U183	10.934400	9.894905
INV_X8	U182	10.445003	10.372045
INV_X32	U181	11.014951	10.471554
OAI21_X2	U180	10.368775	10.382459
NAND2_X4	U179	9.839370	10.923573
INV_X8	U178	12.016177	10.577253
INV_X4	U177	11.600065	10.791015
NAND4_X4	U176	11.344353	10.974409
OR2_X2	U175	12.293740	10.310469
NAND2_X2	U174	10.264091	7.327361
NAND2_X4	U173	11.121281	10.224094
INV_X16	U172	14.359100	12.712100
