NOR2_X2	U223	12.011800	11.200000
XNOR2_X2	U222	9.009808	12.600000
NOR2_X2	U221	11.441810	11.200000
XNOR2_X2	U220	11.400001	8.400000
NOR2_X2	U219	10.260001	2.800000
NOR2_X2	U218	11.970001	4.200000
NAND2_X2	U217	9.690001	2.800000
OAI21_X2	U216	10.450001	4.200000
INV_X4	U215	4.411880	11.200000
AOI21_X2	U214	11.210001	4.200000
NAND2_X2	U213	11.780001	0.000000
INV_X4	U212	12.160000	7.000000
AOI21_X2	U211	4.750000	7.000000
NOR2_X2	U210	1.520000	0.000000
XNOR2_X2	U209	7.980000	4.200000
INV_X4	U208	5.510000	7.000000
NAND3_X4	U207	0.000000	1.400000
NOR2_X2	U206	8.740001	9.800000
NAND2_X2	U205	4.180000	9.800000
NAND3_X2	U204	11.020000	5.600000
INV_X4	U203	8.930000	0.000000
NOR3_X2	U202	4.560000	8.400000
INV_X4	U201	8.929999	1.400000
INV_X4	U200	9.120000	5.600000
NOR2_X2	U199	1.520000	2.800000
NAND2_X2	U198	6.080000	9.800000
AOI21_X2	U197	7.980000	9.800000
INV_X4	U196	7.790000	5.600000
NOR2_X2	U195	9.310001	8.400000
XNOR2_X2	U194	10.070001	0.000000
NOR2_X2	U193	7.980001	8.400000
OAI21_X2	U192	9.310000	0.000000
NOR2_X2	U191	2.090000	9.800000
AOI21_X2	U190	0.000000	8.400000
INV_X4	U189	10.640000	9.800000
AOI21_X4	U188	4.750000	0.000000
OAI21_X2	U187	6.080000	0.000000
INV_X4	U186	11.969999	1.400000
NAND2_X2	U185	6.840000	4.200000
OAI22_X2	U184	5.320001	8.400000
INV_X4	U183	0.950000	9.800000
XOR2_X2	U182	6.840000	1.400000
NOR2_X4	U181	6.821925	12.600000
INV_X4	U180	10.450000	7.000000
INV_X4	U179	11.020000	9.800000
INV_X4	U178	11.400001	9.800000
INV_X4	U177	11.020000	8.400000
AOI22_X4	U176	1.710000	4.200000
AOI22_X4	U175	0.000000	4.200000
AOI22_X4	U174	3.420000	4.200000
NOR3_X2	U173	4.180000	2.800000
NOR2_X2	U172	5.510001	2.800000
NOR2_X2	U171	7.030001	8.400000
AOI21_X4	U170	3.420000	0.000000
NAND2_X4	U169	7.980000	1.400000
NOR2_X2	U168	4.940001	2.800000
NAND3_X2	U167	1.330000	9.800000
NAND2_X4	U166	3.420000	1.400000
NAND2_X4	U165	10.639999	1.400000
NAND2_X4	U164	2.470000	1.400000
INV_X4	U163	6.080001	2.800000
NAND2_X2	U162	1.330000	1.400000
NAND2_X4	U161	1.900000	5.600000
CLKBUF_X2	U160	6.251925	12.600000
CLKBUF_X2	U159	9.880001	8.400000
CLKBUF_X2	U158	10.450001	8.400000
CLKBUF_X2	U157	11.780001	9.800000
AND2_X2	U156	8.550001	8.400000
AND2_X2	U155	6.270000	8.400000
NAND3_X2	U154	9.879999	1.400000
NOR2_X2	U153	11.210001	0.000000
OAI21_X4	U152	6.650001	9.800000
NAND2_X4	U151	3.610000	8.400000
INV_X4	U150	11.589999	1.400000
NAND2_X2	U149	7.410000	4.200000
INV_X8	U148	2.090000	0.000000
NAND3_X4	U147	3.800000	5.600000
INV_X4	U146	0.991906	11.200000
NAND2_X2	U145	11.590000	7.000000
NAND3_X2	U144	11.780001	5.600000
NAND2_X4	U143	0.950000	5.600000
NAND2_X2	U142	6.881844	11.200000
NAND2_X4	U141	5.931852	11.200000
OAI21_X4	U140	3.081888	11.200000
OAI21_X2	U139	6.840001	2.800000
INV_X4	U138	6.460001	2.800000
NOR2_X2	U137	2.660000	7.000000
NAND2_X2	U136	2.660000	9.800000
INV_X32	U135	2.090000	8.400000
NAND3_X2	U134	2.660000	0.000000
OAI21_X2	U133	2.321897	11.200000
OAI21_X2	U132	10.830000	7.000000
OAI21_X4	U131	9.120001	4.200000
NAND2_X2	U130	9.880000	7.000000
MUX2_X2	U129	5.890000	7.000000
OAI22_X2	U128	7.600001	2.800000
NOR2_X2	U127	4.791871	11.200000
NAND2_X4	U126	2.850000	5.600000
AOI21_X1	U125	3.420000	2.800000
NAND2_X4	U124	3.230000	9.800000
OAI21_X4	U123	0.760000	8.400000
MUX2_X2	U122	9.310000	9.800000
AOI22_X4	U121	5.130000	4.200000
NAND2_X4	U120	0.000000	9.800000
NAND2_X1	U119	9.309999	1.400000
NAND2_X4	U118	6.840000	5.600000
INV_X32	U117	0.000000	2.800000
NAND2_X4	U116	4.370000	1.400000
INV_X8	U115	1.900000	1.400000
NAND2_X4	U114	1.371897	11.200000
OAI21_X4	U113	6.840000	0.000000
INV_X16	U112	8.170000	5.600000
XNOR2_X2	U111	1.520000	7.000000
INV_X32	U110	9.500000	5.600000
NAND2_X1	U109	0.950000	0.000000
INV_X16	U108	5.890000	5.600000
NAND2_X4	U107	0.000000	5.600000
INV_X32	U106	7.451835	11.200000
INV_X32	U105	10.830001	2.800000
INV_X16	U104	7.220000	7.000000
INV_X32	U103	0.000000	7.000000
NAND3_X4	U102	4.750000	9.800000
AOI21_X4	U101	2.090000	2.800000
NAND2_X1	U100	5.361862	11.200000
NOR2_X4	U99	8.971827	11.200000
INV_X32	U98	3.230000	7.000000
NAND2_X4	U97	8.930000	7.000000
INV_X1	U96	8.550001	2.800000
INV_X8	U95	0.421914	11.200000
NAND2_X4	U94	0.000000	0.000000
INV_X32	U93	5.320000	1.400000
AND2_X4	U92	5.130000	5.600000
NAND3_X2	U91	8.170000	7.000000
INV_X1	U90	7.600001	8.400000
NAND3_X2	U89	8.170000	0.000000
INV_X32	U88	9.921818	11.200000
AND2_X4	U87	8.930001	2.800000
input	S1	12.707200	13.416667
input	S2	12.707200	12.250000
input	S3	12.707200	11.083333
input	S10	12.707200	9.916667
input	S12	12.707200	8.750000
input	S14	12.707200	7.583333
input	S16	12.707200	6.416667
input	S18	12.707200	5.250000
input	S20	12.707200	4.083333
input	S22	12.707200	2.916667
input	S24	12.707200	1.750000
input	S26	12.707200	0.583333
input	S28	0.000000	13.416667
input	S30	0.000000	12.250000
input	S32	0.000000	11.083333
input	S34	0.000000	9.916667
input	S36	0.000000	8.750000
input	S38	0.000000	7.583333
input	S40	0.000000	6.416667
input	S42	0.000000	5.250000
input	S44	0.000000	4.083333
input	S46	0.000000	2.916667
input	S48	0.000000	1.750000
input	S50	0.000000	0.583333
output	S4	1.466215	14.000000
output	S5	5.376123	14.000000
output	S6	3.421169	14.000000
output	S7	0.488738	14.000000
output	S8	4.398646	14.000000
output	S9	2.443692	14.000000
output	S11	12.253371	0.000000
output	S13	11.345714	0.000000
output	S15	10.438057	0.000000
output	S17	9.530400	0.000000
output	S19	8.622743	0.000000
output	S21	7.715086	0.000000
output	S23	6.807429	0.000000
output	S25	5.899771	0.000000
output	S27	4.992114	0.000000
output	S29	4.084457	0.000000
output	S31	3.176800	0.000000
output	S33	2.269143	0.000000
output	S35	1.361486	0.000000
output	S37	0.453829	0.000000
output	S39	12.218462	14.000000
output	S41	11.240985	14.000000
output	S43	10.263508	14.000000
output	S45	9.286031	14.000000
output	S47	8.308554	14.000000
output	S49	7.331077	14.000000
output	S51	6.353600	14.000000
