NOR2_X2	U227	13.889000	2.800000
XNOR2_X2	U226	10.450001	9.800000
INV_X4	U225	10.070001	12.600000
OAI211_X2	U224	3.230000	8.400000
OAI21_X2	U223	8.740000	1.400000
NAND2_X2	U222	5.700000	1.400000
INV_X4	U221	0.019109	4.200000
NAND3_X2	U220	2.660000	11.200000
NAND2_X2	U219	10.450001	12.600000
NOR2_X4	U218	12.539999	7.000000
NAND3_X2	U217	7.410001	9.800000
NAND2_X2	U216	13.110000	12.600000
NAND2_X2	U215	9.500000	1.400000
XNOR2_X2	U214	5.320001	8.400000
NAND2_X2	U213	12.540000	12.600000
INV_X4	U212	8.740001	12.600000
NAND2_X2	U211	3.230000	0.000000
INV_X4	U210	8.360001	8.400000
NAND2_X2	U209	2.090000	0.000000
INV_X4	U208	7.980000	8.400000
NAND3_X4	U207	10.469025	4.200000
INV_X4	U206	0.000000	12.600000
NAND2_X4	U205	8.930001	9.800000
NAND2_X4	U204	2.090000	12.600000
NOR2_X2	U203	11.400001	8.400000
NAND4_X2	U202	4.180000	1.400000
OAI21_X4	U201	1.159104	2.800000
INV_X8	U200	4.180000	12.600000
INV_X4	U199	7.600000	8.400000
MUX2_X1	U198	10.070001	8.400000
INV_X4	U197	5.130001	12.600000
NOR2_X2	U196	13.889000	4.200000
OAI21_X2	U195	0.380000	9.800000
AOI21_X1	U194	6.859058	4.200000
NOR2_X2	U193	9.880001	9.800000
NAND2_X4	U192	10.639999	7.000000
NAND2_X2	U191	7.600000	1.400000
NAND2_X2	U190	11.590000	12.600000
NAND2_X2	U189	11.020000	12.600000
NAND2_X2	U188	4.180000	8.400000
NAND2_X2	U187	12.540000	0.000000
NAND3_X2	U186	8.170001	9.800000
NAND2_X4	U185	6.460001	12.600000
NAND2_X1	U184	5.130000	1.400000
NAND2_X2	U183	13.110000	1.400000
INV_X2	U182	8.550000	0.000000
NAND3_X4	U181	5.529067	4.200000
NAND2_X4	U180	5.149078	2.800000
NAND3_X1	U179	10.070000	1.400000
NAND2_X4	U178	12.159999	5.600000
AND3_X4	U177	1.710000	11.200000
NAND3_X2	U176	1.330000	0.000000
NAND2_X1	U175	3.610000	1.400000
OAI21_X2	U174	6.840001	8.400000
NAND3_X1	U173	1.330000	12.600000
INV_X32	U172	7.619052	2.800000
NAND2_X2	U171	5.890000	0.000000
AOI21_X4	U170	0.000000	1.400000
NAND2_X4	U169	2.489095	2.800000
NAND3_X2	U168	7.790001	11.200000
INV_X32	U167	3.040000	5.600000
NAND2_X4	U166	0.209112	2.800000
NOR2_X1	U165	4.180000	11.200000
NOR2_X1	U164	4.750000	11.200000
NAND2_X1	U163	4.750000	8.400000
NAND2_X4	U162	0.950000	8.400000
NOR2_X4	U161	0.950000	7.000000
NAND2_X4	U160	7.220000	7.000000
NAND2_X4	U159	8.360000	5.600000
INV_X16	U158	6.080000	5.600000
AOI21_X4	U157	7.030000	5.600000
MUX2_X1	U156	8.740001	8.400000
INV_X32	U155	0.000000	5.600000
INV_X16	U154	10.259999	5.600000
NAND3_X2	U153	3.420000	11.200000
NAND2_X4	U152	9.309999	5.600000
NAND2_X2	U151	1.140000	9.800000
INV_X8	U150	13.679999	12.600000
NOR3_X4	U149	12.160001	11.200000
NAND2_X4	U148	13.490001	11.200000
NAND2_X2	U147	7.220001	11.200000
NOR2_X2	U146	13.489999	7.000000
NAND2_X2	U145	0.380000	8.400000
NAND2_X2	U144	4.560000	0.000000
NOR2_X4	U143	11.039027	2.800000
INV_X8	U142	13.679999	0.000000
INV_X16	U141	12.939010	2.800000
NAND3_X2	U140	11.799018	4.200000
NOR2_X1	U139	10.260000	0.000000
NOR2_X4	U138	7.600000	0.000000
NOR2_X4	U137	9.120001	12.600000
NAND3_X4	U136	4.199075	4.200000
INV_X32	U135	8.949033	4.200000
NAND3_X2	U134	7.619050	4.200000
NAND2_X4	U133	13.110001	9.800000
INV_X32	U132	2.679084	4.200000
NAND3_X2	U131	12.349999	1.400000
OAI21_X4	U130	0.000000	0.000000
AOI21_X4	U129	1.330000	1.400000
INV_X8	U128	2.660000	0.000000
OAI21_X2	U127	6.840001	1.400000
OAI21_X2	U126	1.349101	4.200000
NAND2_X2	U125	6.099070	2.800000
INV_X4	U124	14.059999	1.400000
NOR2_X4	U123	6.460001	9.800000
INV_X32	U122	9.120000	7.000000
NAND3_X2	U121	1.900000	8.400000
OAI211_X4	U120	0.000000	11.200000
NOR2_X4	U119	11.589999	7.000000
NAND3_X4	U118	5.320001	11.200000
NOR2_X4	U117	5.320000	7.000000
NAND2_X4	U116	0.380000	12.600000
INV_X8	U115	3.040000	12.600000
INV_X32	U114	1.520000	5.600000
NAND2_X4	U113	3.040000	9.800000
NOR2_X2	U112	6.650001	11.200000
INV_X32	U111	4.560000	5.600000
NAND3_X4	U110	1.710000	9.800000
INV_X16	U109	11.210001	11.200000
INV_X32	U108	3.800000	7.000000
NAND2_X2	U107	2.660000	8.400000
INV_X4	U106	6.460001	8.400000
NAND2_X4	U105	5.510001	12.600000
NAND3_X4	U104	8.550001	11.200000
NAND2_X2	U103	3.610000	12.600000
INV_X4	U102	0.000000	9.800000
OAI21_X4	U101	9.880001	11.200000
INV_X4	U100	12.160000	12.600000
OAI21_X2	U99	3.800000	0.000000
INV_X4	U98	0.000000	8.400000
NOR3_X4	U97	7.410001	12.600000
OAI211_X2	U96	0.399101	4.200000
NOR2_X4	U95	2.660000	1.400000
INV_X4	U94	14.059999	5.600000
NAND2_X4	U93	13.109999	5.600000
NAND2_X4	U92	11.209999	5.600000
NOR2_X4	U91	1.900000	7.000000
NOR2_X4	U90	2.850000	7.000000
NOR2_X4	U89	0.000000	7.000000
NAND2_X4	U88	11.590001	9.800000
INV_X1	U87	14.059999	7.000000
INV_X4	U86	4.750000	12.600000
NAND2_X2	U85	5.890000	9.800000
NAND2_X4	U84	8.170000	7.000000
NAND2_X4	U83	6.270000	7.000000
AOI21_X2	U82	5.130000	0.000000
NAND2_X2	U81	6.270000	1.400000
NAND2_X2	U80	13.110000	0.000000
MUX2_X1	U79	11.210000	0.000000
MUX2_X1	U78	8.930000	0.000000
NAND2_X4	U77	3.990000	9.800000
NAND2_X4	U76	6.669061	2.800000
OAI211_X2	U75	11.400000	1.400000
OAI221_X2	U74	13.110001	8.400000
OAI221_X2	U73	11.970000	8.400000
INV_X2	U72	10.830000	0.000000
NAND2_X4	U71	7.781432	14.000000
MUX2_X2	U70	12.559010	4.200000
INV_X16	U69	11.989019	2.800000
INV_X16	U68	4.940000	9.800000
INV_X16	U67	3.439087	2.800000
AND2_X4	U66	4.389087	2.800000
NAND2_X2	U65	8.170000	1.400000
OAI221_X1	U64	6.460001	0.000000
INV_X8	U63	10.830000	1.400000
NAND2_X2	U62	2.109092	4.200000
NAND2_X2	net16048	12.540001	9.800000
NOR2_X4	syn166	10.089036	2.800000
INV_X4	syn32	13.679999	1.400000
NAND2_X2	net16035	8.379042	4.200000
INV_X4	net16037	14.060000	9.800000
NOR2_X4	syn168	9.139044	2.800000
input	S1	14.459000	14.758333
input	S2	14.459000	13.475000
input	S3	14.459000	12.191667
input	S4	14.459000	10.908333
input	S5	14.459000	9.625000
input	S6	14.459000	8.341667
input	S7	14.459000	7.058333
input	S8	14.459000	5.775000
input	S9	14.459000	4.491667
input	S21	14.459000	3.208333
input	S23	14.459000	1.925000
input	S25	14.459000	0.641667
